id	CAS	smiles	status	exp
1737	88-69-7	Oc1ccccc1C(C)C	Test	0
1738	88-74-4	O=[N+]([O-])c1ccccc1(N)	Training	0
1739	88-75-5	O=[N+]([O-])c1ccccc1(O)	Test	0
1740	89-71-4	O=C(OC)c1ccccc1C	Test	0
1741	89-78-1	OC1CC(C)CCC1(C(C)C)	Test	0
1742	89-87-2	O=[N+]([O-])c1ccc(cc1C)C	Test	0
1743	90-00-6	Oc1ccccc1CC	Training	0
1744	90-02-8	O=Cc1ccccc1(O)	Test	0
1745	90-05-1	Oc1ccccc1(OC)	Training	0
1746	90-15-3	Oc1cccc2ccccc12	Test	0
1747	90-30-2	c1ccc(cc1)Nc3cccc2ccccc23	Training	0
1748	90-72-2	Oc1c(cc(cc1CN(C)C)CN(C)C)CN(C)C	Test	0
1751	9005-65-6	O=C(OCCOCC(OCCO)C1OCC(OCCO)C1(OCCO))CCCCCCCC=CCCCCCCCC	Training	0
1754	90357-06-5	N#Cc1ccc(cc1C(F)(F)F)NC(=O)C(O)(C)CS(=O)(=O)c2ccc(F)cc2	Training	0
1756	91465-08-6	N#CC(OC(=O)C1C(C=C(C(F)(F)F)Cl)C1(C)(C))c3cccc(Oc2ccccc2)c3	Test	0
1757	919-30-2	O(CC)[Si](OCC)(OCC)CCCN	Training	0
1758	92-04-6	Oc1ccc(cc1Cl)c2ccccc2	Test	0
1759	92-69-3	Oc1ccc(cc1)c2ccccc2	Training	0
1760	928-96-1	OCCC=CCC	Training	0
1761	93-08-3	O=C(c1ccc2ccccc2(c1))C	Training	0
1762	93-56-1	OCC(O)c1ccccc1	Test	0
1763	93-65-2	O=C(O)C(Oc1ccc(cc1C)Cl)C	Test	0
1764	93-76-5	O=C(O)COc1cc(c(cc1Cl)Cl)Cl	Test	0
1765	93-89-0	O=C(OCC)c1ccccc1	Training	0
1766	93-92-5	O=C(OC(c1ccccc1)C)C	Training	0
1767	93-99-2	O=C(Oc1ccccc1)c2ccccc2	Training	0
1768	930-55-2	O=NN1CCCC1	Training	0
1769	938-16-9	O=C(c1ccccc1)C(C)(C)C	Training	0
1770	94-08-6	O=C(OCC)c1ccc(cc1)C	Test	0
1771	94-09-7	O=C(OCC)c1ccc(N)cc1	Test	0
1772	94-18-8	O=C(OCc1ccccc1)c2ccc(O)cc2	Training	0
1773	94-46-2	O=C(OCCC(C)C)c1ccccc1	Test	0
1774	94-47-3	O=C(OCCc1ccccc1)c2ccccc2	Training	0
1775	94-60-0	O=C(OC)C1CCC(C(=O)OC)CC1	Test	0
1776	94-71-3	Oc1ccccc1(OCC)	Test	0
1777	94-80-4	O=C(OCCCC)COc1ccc(cc1Cl)Cl	Test	0
1778	94-81-5	O=C(O)CCCOc1ccc(cc1C)Cl	Training	0
1779	94-91-7	Oc2ccccc2(C=NCC(N=Cc1ccccc1(O))C)	Test	0
1780	94-96-2	OCC(CC)C(O)CCC	Training	0
1781	941-69-5	O=C1C=CC(=O)N1c2ccccc2	Test	0
1782	95-13-6	c1ccc2c(c1)C=CC2	Training	0
1783	95-16-9	n1csc2ccccc12	Training	0
1784	95-38-5	OCCN1C(=NCC1)CCCCCCCC=CCCCCCCCC	Test	1
1785	95-74-9	Nc1ccc(c(c1)Cl)C	Training	0
1786	95-76-1	Nc1ccc(c(c1)Cl)Cl	Training	0
1787	95-93-2	c1c(c(cc(c1C)C)C)C	Test	0
1788	95266-40-3	O=C(OCC)C1CC(=O)C(C(=O)C1)=C(O)C2CC2	Training	0
1789	957-51-7	O=C(N(C)C)C(c1ccccc1)c2ccccc2	Test	0
1790	959-98-8	O=S1OCC2C(CO1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl	Training	0
1791	96-24-2	OCC(O)CCl	Test	0
1792	96-41-3	OC1CCCC1	Training	0
1794	97-00-7	O=[N+]([O-])c1ccc(c(c1)[N+](=O)[O-])Cl	Training	1
1795	97-23-4	Oc1ccc(cc1Cc2cc(ccc2(O))Cl)Cl	Test	1
1796	97-52-9	O=[N+]([O-])c1ccc(N)c(OC)c1	Training	0
1797	97-59-6	O=C(N)NC1NC(=O)NC1(=O)	Training	0
1798	97-78-9	O=C(O)CN(C(=O)CCCCCCCCCCC)C	Test	0
1799	97-99-4	OCC1OCCC1	Test	0
1800	98-00-0	OCc1occc1	Training	0
1801	98-51-1	c1cc(ccc1C)C(C)(C)C	Training	0
1802	98-52-2	OC1CCC(CC1)C(C)(C)C	Training	0
1803	98-53-3	O=C1CCC(CC1)C(C)(C)C	Training	0
1804	98-56-6	FC(F)(F)c1ccc(cc1)Cl	Training	0
1805	98-92-0	O=C(N)c1cnccc1	Training	0
1806	98319-26-7	O=C1C=CC4(C)(C(N1)CCC2C4(CCC3(C)(C(C(=O)NC(C)(C)C)CCC23)))	Test	0
1807	98730-04-2	O=C(N1c2ccccc2(OCC1C))C(Cl)Cl	Training	0
1808	989-38-8	O=C(OCC)c1ccccc1C=3c4cc(c(cc4(OC2=CC(=[NH+]CC)C(=CC2=3)C))NCC)C	Training	0
1809	99-07-0	Oc1cccc(c1)N(C)C	Test	0
1810	99-63-8	O=C(c1cccc(c1)C(=O)Cl)Cl	Training	0
1811	99-85-4	C1=C(C)CC=C(C1)C(C)C	Training	0
1812	99-86-5	C=1C=C(CCC=1C)C(C)C	Test	0
1813	99-89-8	Oc1ccc(cc1)C(C)C	Test	0
1814	99-93-4	O=C(c1ccc(O)cc1)C	Training	0
1815	99-96-7	O=C(O)c1ccc(O)cc1	Training	0
1816	99607-70-2	O=C(OC(C)CCCCC)COc1ccc(c2cccnc12)Cl	Training	0
1817	999-97-3	N([Si](C)(C)C)[Si](C)(C)C	Test	0
