id 	cas	smiles	status	exp_values
1043		COc1c(O)ccc2O\C(=C/c3ccc(F)cc3CO)\c4c(ccc5NC(C)(C)C=C(C)c45)c12	Training	3
1044		COc1cccc2OC(C3CCCC(=C3)C)c4c(ccc5NC(C)(C)C=C(C)c45)c12	Training	3
1045		C[C@](O)([C@H]1CCCC2=Cc3c(ncn3C[C@]12C)c4ccc(F)cc4)c5ccccn5	Training	3
1046		CC1=CC(C)(C)Nc2ccc3c(C(CC=C)Oc4cccc(C#N)c34)c12	Training	3
1047		Cc1onc(C)c1c2cc3c(NC(C)(C)C(=O)C3(C)C)c4CCCc24	Training	3
1048		C[C@@](O)(CC=C)[C@H]1CCCC2=Cc3c(ncn3C[C@]12C)c4ccc(F)cc4	Training	3
1049		CC(C)C[C@@](C)(O)[C@H]1CCCC2=Cc3c(ncn3C[C@]12C)c4ccc(F)cc4	Training	3
1050		C[C@@](O)(C1CCCCC1)[C@H]2CCCC3=Cc4c(ncn4C[C@]23C)c5ccc(F)cc5	Training	3
1051		Cc1ccc(s1)[C@@](C)(O)[C@H]2CCCC3=Cc4c(ncn4C[C@]23C)c5ccc(F)cc5	Training	3
1052		C[C@](O)([C@H]1CCCC2=Cc3c(ncn3C[C@]12C)c4ccc(F)cc4)c5ccc(Cl)s5	Training	3
1053		C[C@@](O)(C1CCOCC1)[C@H]2CCCC3=Cc4c(ncn4C[C@]23C)c5ccc(F)cc5	Training	3
1054		CC(=O)c1cc(ccc1O)[C@H](c2ccccc2)C(C)(C)C(=O)Nc3nccs3	Training	3
1055		CC(C)([C@@H](c1ccccc1)c2ccc(O)c(c2)C#N)C(=O)Nc3nccs3	Training	3
1056		CC(C)([C@@H](c1ccccc1)c2ccc(O)c(Br)c2)C(=O)Nc3nccs3	Training	3
1057		CC(C)([C@H](c1ccccc1)c2ccc(O)cc2)C(=O)Nc3nccs3	Training	3
1058		CCC1(CC(O)(C(=O)Nc2ccc3C(=O)ON=C(C)c3c2)C(F)(F)F)CCCc4ccccc14	Training	3
1059		CC1=NOC(=O)c2ccc(NC(=O)C(O)(CC3CCCc4c(Cl)cccc34)C(F)(F)F)cc12	Training	3
1060		CC1=NOC(=O)c2ccc(NC(=O)C(O)(CC3CCCc4c(F)cccc34)C(F)(F)F)cc12	Training	3
1061		CC1=NOC(=O)c2ccc(NC(=O)C(O)(CC3(CCCc4ccccc34)c5ccccc5)C(F)(F)F)cc12	Training	3
1062		COc1ccc(F)cc1C(C)(C)CC(O)(CNC(=O)c2cnn(c2N)c3ccc(F)cc3)C(F)(F)F	Training	3
1063		CC1=NOC(=O)c2ccc(NC(=O)C(O)(CC3(CCCc4ccccc34)C5CCCC5)C(F)(F)F)cc12	Training	3
1064		CC(C)C[C@@H](c1ccc2c(cnn2c3ccc(F)cc3)c1)C(C)(C)CNC(=O)NCC(F)(F)F	Training	3
1065		CC1(CC(O)(CNc2cccc3cnccc23)C(F)(F)F)CCCc4ccccc14	Training	3
1066		CCC1(CC(O)(Cc2ccnc3ccccc23)C(F)(F)F)CCCc4ccccc14	Training	3
1067		CC1(CC2(C)c3ccccc3C1c4ccccc24)C(=O)Nc5nccs5	Training	3
1068		Cc1c(NS(=O)(=O)C)cccc1N(Cc2ccc(Oc3ccc(F)c(OCC(=O)O)c3)cc2)Cc4cc(F)cc(F)c4	Training	2
1069		CS(=O)(=O)Nc1cccc2c(c[nH]c12)c3cccc(Cl)c3	Training	2
1070		Cc1c(NS(=O)(=O)C)cccc1N(Cc2ccccc2)Cc3ccc(CCC(=O)O)cc3	Training	2
1071		Cc1c(NS(=O)(=O)C)cccc1N(Cc2ccccc2)Cc3ccc(Oc4ccc(OC[C@@H](O)C[C@@H](O)CC(=O)O)cc4)cc3	Training	2
1072		OC(=O)Cc1cc(Br)c(N(Cc2ccc(Oc3ccccc3)cc2)Cc4cc(F)cc(F)c4)c(Br)c1	Training	2
1073		OC(=O)Cc1cc(Br)c(N(Cc2ccc(Oc3ccc(Br)cc3Br)cc2)Cc4cc(F)cc(F)c4)c(Br)c1	Training	2
1074		COc1cccc2OC(C3CCCCC3)c4cc(NS(=O)(=O)C)ccc4c12	Training	2
1075		COc1cccc2OC(c3ccc(Cl)cc3)c4cc(NS(=O)(=O)C)ccc4c12	Training	2
1076		COc1ccccc1C2Oc3cccc(OC)c3c4ccc(NS(=O)(=O)C)cc24	Training	2
1077		CCOC(=O)c1ccc(cc1)C2Oc3cccc(OC)c3c4ccc(NS(=O)(=O)C)cc24	Training	2
1078		CCS(=O)(=O)Nc1ccc2c(c1)C(Oc3cccc(OC)c23)c4ccccc4	Training	2
1079		CCOc1cccc2OC(c3ccccc3)c4cc(NS(=O)(=O)C)ccc4c12	Training	2
1080		CC1=CC(C)(C)Nc2ccc3c4cc(F)ccc4O\C(=C/c5ccncc5C)\c3c12	Training	2
1081		CC1=CC(C)(C)Nc2ccc3c4cc(F)ccc4O\C(=C/c5ccsc5)\c3c12	Training	2
1082		CC1=CC(C)(C)Nc2ccc3c4ccccc4O\C(=C/c5ccccc5)\c3c12	Training	2
1083		CO\N=C\1/CC(C)(C)Nc2cc(F)c(c(F)c12)c3cccc4cc[nH]c34	Training	2
1084		CO\N=C\1/C(O)C(C)(C)Nc2cc(F)c(c(F)c12)c3cccc4c(Cl)c[nH]c34	Training	2
1085		CC1=NOC(=O)c2ccc(NC(=O)C(O)(CC3CCCCC3)CC(C)(C)c4cc(F)ccc4O)cc12	Training	2
1086		C[C@]12Cc3cnn(c3C=C1CCC[C@@H]2[C@@H](O)c4cc5ccccc5s4)c6ccc(F)cc6	Training	2
1087		C[C@]12Cc3cnn(c3C=C1CCC[C@@H]2[C@@H](O)c4cccs4)c5ccc(F)cc5	Training	2
1088		CC(C)C(O)(CC(C)(C)c1ccccc1)C(=O)Nc2ccc3C(=O)OCc3c2	Training	2
1089		CC(C)(C(c1ccccc1)c2ccc3c(ccn3c4ccc(F)cc4)c2)C(=O)Nc5nccs5	Training	2
1090		CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(cc5)N(C)CCO[C@H]6CC[C@@]7(C)[C@H](C[C@@H](O)[C@@H]8[C@@H]7C[C@H](O)C9[C@H](CC[C@@]89C)[C@H](C)CCC(=O)O)C6	Training	2
1091		CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(cc5)N(C)Cc6ccc(cc6)C(=O)O	Training	2
1092		CC(C)(C)c1ccc(cc1)S(=O)(=O)N2CCC3=CC(=O)CCC3(Cc4ccc(cc4)N5CCOCC5)C2	Training	2
1093		CN(C)C[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccc(cc5)C(C)(C)C	Training	2
1094		CC(C)(C)c1ccc(cc1)S(=O)(=O)N2CCC3=Cc4c(C[C@]3(CNCCO)C2)cnn4c5ccc(F)cc5	Training	2
1095		CCC(=O)Nc1ccc2c(c1)C(Oc3cccc(OC)c23)c4ccccc4	Training	2
1096		CC1=CC(C)(C)Nc2ccc3c4cc(F)ccc4O\C(=C/c5occc5)\c3c12	Training	2
1097		CN(C)c1ccccc1\C=C\2/Oc3ccc(F)cc3c4ccc5NC(C)(C)C=C(C)c5c24	Training	2
1098		C[C@]12Cc3cnn(c3C=C1CCC[C@@H]2[C@@H](O)c4csc5ccccc45)c6ccc(F)cc6	Training	2
1099		C[C@]12Cc3cnn(c3C=C1CCC[C@@H]2[C@H](O)c4ccc(F)nc4)c5ccc(F)cc5	Training	2
1100		COc1ccc(F)cc1c2ccc3NC(C)(C)C=C(CSCCc4ccccc4)c3c2	Training	2
1101		CC(C)(C)c1ccc(cc1)S(=O)(=O)N2CCC3=Cc4c(C[C@]3(CNCC=C)C2)cnn4c5ccc(F)cc5	Training	2
1102		COCCCOC[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccc(cc5)C(C)(C)C	Training	2
1103		CSc1ccccc1\C=C\2/Oc3ccc(F)cc3c4ccc5NC(C)(C)C=C(C)c5c24	Training	2
1104		CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(cc5)N(C)CC(=O)Nc6ccc(cc6)C(=O)O	Training	2
1105		COC[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccc(F)cc5	Training	2
1106		CC(C)(C)c1ccc(cn1)S(=O)(=O)N2CCC3=Cc4c(CC3(Cc5ccc(F)cc5)C2)cnn4c6ccc(F)cc6	Training	2
1107		CCCOC[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccc(cc5)C(F)(F)F	Training	2
1108		OC[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccc(F)cc5	Training	2
1109		Fc1ccc(CC23CN(CCC2=Cc4c(C3)cnn4c5ccc(F)cc5)S(=O)(=O)c6ccc(F)cc6)cc1	Training	2
1110		Fc1ccc(cc1)n2ncc3C[C@@]4(CN(CCC4=Cc23)S(=O)(=O)c5ccc(Cl)c(Cl)c5)C(=O)c6ccccn6	Training	2
1111		Fc1ccc(cc1)n2ncc3C[C@@]4(CN(CCC4=Cc23)S(=O)(=O)c5ccc(cc5)C(F)(F)F)C(=O)c6cncs6	Training	2
1112		Cc1ccccc1S(=O)(=O)N2CCC3=Cc4c(C[C@@]3(C2)C(=O)c5ccccn5)cnn4c6ccc(F)cc6	Training	2
1113		COc1cccc(c1)S(=O)(=O)N2CCC3=Cc4c(C[C@@]3(C2)C(=O)c5ccccn5)cnn4c6ccc(F)cc6	Training	2
1114		Fc1ccc(cc1)n2ncc3C[C@@]4(CN(CCC4=Cc23)S(=O)(=O)c5cccc(c5)C#N)C(=O)c6ccccn6	Training	2
1115		Fc1ccc(cc1)n2ncc3C[C@@]4(CN(CCC4=Cc23)S(=O)(=O)c5ccc(F)c(F)c5)C(=O)c6ccccn6	Training	2
1116		Fc1ccc(cc1)n2ncc3C[C@@]4(CN(CCC4=Cc23)S(=O)(=O)c5ccc(cc5)C(F)(F)F)C(=O)c6cccs6	Training	2
1117		COC[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccccc5	Training	2
1118		Fc1ccc(CC23CN(Cc4ccccn4)CCC2=Cc5c(C3)cnn5c6ccc(F)cc6)cc1	Training	2
1119		Fc1ccc(cc1)n2ncc3C[C@]4(CN5CCCCC5)CN(CCC4=Cc23)S(=O)(=O)c6ccccc6	Training	2
1120		CCC1(CC2c3ccccc3C1c4ccccc24)C(=O)Nc5nccs5	Training	2
1121		CC1(CC2c3ccccc3C1c4ccccc24)C(=O)Nc5ncc[nH]5	Training	2
1122		CC(C)(CC(O)(CNc1cccc2ccccc12)C(F)(F)F)c3cc(F)ccc3O	Training	2
1123		COC(=O)C(C)(C)O\N=C\1/CC(C)(C)Nc2cc(F)c(c(F)c12)c3cccc4c(C)c[nH]c34	Training	2
1124		CC(C)(CC(O)(C(=O)Nc1ccc2C(=O)OCc2c1)C(F)(F)F)c3cc(F)ccc3O	Training	2
1125		COc1c(OCC#C)ccc2OC(CC=C)c3c(ccc4NC(C)(C)C=C(C)c34)c12	Training	2
1126		CC(C)c1ncc2[nH]c(CC(O)(CC(C)(C)c3cc(F)ccc3C)C(F)(F)F)cc2n1	Training	2
1127		CC1(C)Nc2c3CCCc3c(cc2C(C)(C)C1=O)c4cccn5nccc45	Training	2
1128		COc1ccc(C=C)c2OC(CC=C)c3c(ccc4NC(C)(C)C=C(C)c34)c12	Training	2
1129		CC[C@@]12CC[C@@](O)(C[C@H]1CCc3cc(OCc4ccncc4)ccc23)C#CC	Training	2
1130		CC1=CC(C)(C)Nc2ccc3c(C(CC=C)Oc4c(Br)cc(O)c(Cl)c34)c12	Training	2
1131		COc1c(F)ccc2OC(CC=C)c3c(ccc4NC(C)(C)C=C(C)c34)c12	Training	2
1132		COc1c(OCC#N)ccc2OC(CC=C)c3c(ccc4NC(C)(C)C=C(C)c34)c12	Training	2
1133		CC12Cn3cnc(c4ccc(F)cc4)c3C=C1CCCC2C(O)CC=C	Training	2
1134		OCCN1C(=O)NC(=C(Cc2cccc(c2)C(F)(F)F)C1=O)[C@@H]3CC[C@@H](CC3)c4ccccc4	Training	2
1135		Clc1cccc(c1)C2CCN(CC2)C3=C(Cc4ccccc4)C(=O)NC(=O)N3	Training	2
1136		Clc1ccccc1CC2=C(NC(=O)NC2=O)N3CCC(CC3)c4ccccc4	Training	2
1137		CN1C(=O)NC(=C(Cc2ccccc2)C1=O)N3CCC(CC3)c4ccccc4	Training	2
1138		Cc1cccc(CC2=C(NC(=O)NC2=O)[C@@H]3CC[C@@H](CC3)c4ccccc4)c1	Training	2
1139		Clc1ccccc1CC2=C(NC(=O)NC2=O)[C@@H]3CC[C@@H](CC3)c4ccccc4	Training	2
1140		CN1C(=O)NC(=C(Cc2cccc(Cl)c2)C1=O)N3CCC(Cc4ccccc4)CC3	Training	2
1141		O=C1NC(=O)C(=C(N1)N2CCC(Cc3ccccc3)CC2)Cc4ccccc4	Training	2
1142		CC(C)(C)c1ccc(cc1)S(=O)(=O)N2CCC3=CC(=O)CCC3(Cc4ccc(F)cc4)C2	Training	2
1143		CC(C)([C@H]1c2ccccc2Oc3cc(O)ccc13)C(=O)Nc4nncs4	Training	3
1144		CC1(CC2(C)c3ccccc3C1c4ccccc24)C(=O)Nc5nncs5	Training	3
1145		C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO	Training	1
1146		C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO	Training	1
1147		C[C@]12CC[C@H]3[C@@H](CCC4=CC(O)=CC=C34)[C@@H]1CC[C@@]2(O)C#C	Training	1
1148		CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	Training	1
1149		C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CC[C@H]2O	Training	1
1150		CC[C@@H]([C@@H](CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1	Training	1
1151		C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO	Training	1
1152		Oc1ccc2c(CCC3=CC(=O)CC[C@]23Cc4ccccc4)c1	Training	1
1153		COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]34O[C@@H]3C[C@@]5(C)[C@@H](CC[C@@]56CCC(=O)O6)[C@H]14	Training	3
1154		CC12CCC(=O)C=C1CCCC2C(O)c3csc4ccccc34	Training	3
1155		CC[C@@]12CC[C@@](O)(C[C@H]1CCc3cc(O)ccc23)C#CC	Training	3
1156		CC[C@@]1(O)C[C@]2(CC)[C@H](CCc3cc(O)ccc23)C[C@@]1(O)c4ccccc4	Training	3
1157		CC[C@@]12C[C@@](C)(O)[C@@](O)(C[C@H]1CCc3cc(O)ccc23)\C=C\C	Training	3
1158		CC[C@@]12C[C@H](O)[C@@](O)(C[C@H]1CCc3cc(O)ccc23)C#CC	Training	3
1159		C\C=C\[C@@]12CC[C@@](O)(C[C@H]1CCc3cc(O)ccc23)C#CC	Training	3
1160		CC[C@@]12C[C@@H](O)[C@@](O)(C[C@H]1CCc3cc(O)ccc23)c4ccccc4	Training	3
1161		CC#C[C@@]1(O)CC[C@]2(C)[C@H](CCc3cc(O)ccc23)C1	Training	3
1162		C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO	Training	3
1163		CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]45CCC(=O)O5)[C@H]13	Training	3
1164		C\C=C/1\C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	Training	3
1165		C[C@H]1C[C@@H]2[C@H](CC[C@@]3(C)[C@H]2CC[C@]3(OC(=O)C)C(=O)C)[C@@]4(C)CCC(=O)C=C14	Training	3
1166		Oc1ccc2c(CC[C@@H]3CC(=O)CC[C@@]23Cc4ccccc4)c1	Training	2
1167		CC[C@@]12C[C@](C)(O)[C@@](O)(C[C@H]1CCc3cc(O)ccc23)c4ccccc4	Training	2
1168		CCC[C@]1(O)C[C@H]2CCc3cc(O)ccc3[C@]2(CC)C[C@@]1(C)O	Training	2
1169		Oc1ccc2c(CC[C@@H]3C[C@](O)(CC[C@@]23Cc4ccccc4)C#CCl)c1	Training	2
1170		C\C=C\1/C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	Training	2
1171		ClCC(CCl)OP(=O)(OC(CCl)CCl)OC(CCl)CCl	Training	1
1172		OC(=O)CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1	Training	1
1173		CCCC[Sn](Cl)(CCCC)CCCC	Training	3
1174		CC\C(=C(\CC)/c1ccc(O)cc1)\c2ccc(O)cc2	Training	3
1175		OC1=CC(=CC(O)=C1O)C(=O)OC1=CC(=CC(O)=C1O)C(=O)OC[C@H]1O[C@@H](OC(=O)C2=CC(O)=C(O)C(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C2)[C@H](OC(=O)C2=CC(O)=C(O)C(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C2)[C@@H](OC(=O)C2=CC(O)=C(O)C(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C2)[C@@H]1OC(=O)C1=CC(O)=C(O)C(OC(=O)C2=CC(O)=C(O)C(O)=C2)=C1	Training	2
1176		C[Si](CN1C=NC=N1)(C1=CC=C(F)C=C1)C1=CC=C(F)C=C1	Training	2
1177		OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O	Training	0
1178		ClC(=O)C1=CC=C(C=C1)C(Cl)=O	Training	0
1179		OC(=O)C1=CC=C(C=C1)C(O)=O	Training	0
1180		Cl[Dy](Cl)Cl	Training	0
1181		OB(O)O	Training	0
1182		N#CC1=CC=CC=C1	Training	0
1183		OCC1=CC=CC=C1	Training	0
1184		[O-]S(=O)(=O)C1=CC=CC=C1C=O	Training	0
1185		C1N2CN3CN1CN(C2)C3	Training	0
1186		O(P(OC1=CC=CC=C1)OC1=CC=CC=C1)C1=CC=CC=C1	Training	0
1187		CC(OC1=CC(Cl)=CC=C1)C(O)=O	Training	0
1188		COC(=O)C1=CC=CC=C1S(=O)(=O)NC(=O)N(C)C1=NC(OC)=NC(C)=N1	Training	0
1189		O(C1=CC=CC=C1)C1=CC=CC=C1	Training	0
1190		CCOC(=O)CC1=CC=CC=C1	Training	0
1191		CCCCC(CC)COCCC#N	Training	0
1192		O=C(CC1=CC=CC=C1)OCCC1=CC=CC=C1	Training	0
1193		NC(=O)C(Br)(Br)C#N	Training	0
1194		COP(N)(=O)SC	Training	0
1195		CC(=O)OCC(COC(C)=O)OC(C)=O	Training	0
1196		CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC	Training	0
1197		CCOC(=O)C=CC1=CC=CC=C1	Training	0
1198		CC(=O)OCCC1=CC=CC=C1	Training	0
1199		CC(C)C(=O)OCCOC1=CC=CC=C1	Training	0
1200		CCCC1=CC=CC=C1	Training	0
1201		CCCC1=CC=C(OC)C=C1	Training	0
1202		CCCCC1=CC=CC=C1	Training	0
1203		OCC=CC1=CC=CC=C1	Training	0
1204		CCCCCC1CCC(=O)O1	Training	0
1205		C(COC1=CC=CC=C1)OC1=CC=CC=C1	Training	0
1206		CCCCCCCC1CCC(=O)O1	Training	0
1207		CCCCC(CC)CO	Training	0
1208		COC1=CC=C(CO)C=C1	Training	0
1209		CCCC1CCC(=O)O1	Training	0
1210		CCOC(=O)CC	Training	0
1211		CCOC(=O)CC(=O)OCC	Training	0
1212		CCCC(=O)OCC	Training	0
1213		CC(C)=CCC\C(C)=C\COC(C)=O	Training	0
1214		CCCCOC(=O)CCCCC(=O)OCCCC	Training	0
1215		O=C1CCCCCCCCCCCCCCO1	Training	0
1216		CC(CCO)CCC=C(C)C	Training	0
1217		CC(C)=CCC\C(C)=C\CO	Training	0
1218		CC(C)=CCC\C(C)=C/CO	Training	0
1219		CCCCCCC(=O)OCC	Training	0
1220		CCCOC(=O)CC	Training	0
1221		CC1=CC=C(Cl)C=C1	Training	0
1222		CC1=CC=C(O)C=C1	Training	0
1223		CC1=CC=C(S)C=C1	Training	0
1224		OC1=CC=C(Cl)C=C1	Training	0
1225		COC(=O)CCC(=O)OC	Training	0
1226		CCCCCC(=O)CC	Training	0
1227		OCCCCC(O)CO	Training	0
1228		CCC[Si](OC)(OC)OC	Training	0
1229		COCCO[Si](OCCOC)(OCCOC)C=C	Training	0
1230		C1OC1C1CCC2OC2C1	Training	0
1231		ClCC=C	Training	0
1232		ClCCCl	Training	0
1233		OCCCl	Training	0
1234		C=CC#N	Training	0
1235		OCC=C	Training	0
1236		OCC#C	Training	0
1237		OCCO	Training	0
1238		CCCCCCCCCOS([O-])(=O)=O	Training	0
1239		O=CC=O	Training	0
1240		SC1=NN=C(S)S1	Training	0
1241		COCCl	Training	0
1242		CC(O)CC(C)(C)O	Training	0
1243		C[N+](C)(C)CC([O-])=O	Training	0
1244		C[Si](C)(C)O[Si](C)(C)C	Training	0
1245		C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C	Training	0
1246		CC(C)CC(C)(O)C#C	Training	0
1247		OC(=O)C1CCC(CC1)C(O)=O	Training	0
1248		COC(C)(C)CC(C)=O	Training	0
1249		CCCC(C)=O	Training	0
1250		CC(O)CCO	Training	0
1251		CCCC(O)=O	Training	0
1252		COCC(C)O	Training	0
1253		CN(C)CCO	Training	0
1254		CCC[N+]([O-])=O	Training	0
1255		CC(C)CC(C)=O	Training	0
1256		CC(C)CC(C)O	Training	0
1257		NC(=O)NC(N)=O	Training	0
1258		CC(C)OC(C)=O	Training	0
1259		CC(=C)OC(C)=O	Training	0
1260		CC1COC(=O)O1	Training	0
1261		CC1=CC(O)=CC=C1	Training	0
1262		OC1=CC(O)=CC=C1	Training	0
1263		O=C1CCCC(=O)O1	Training	0
1264		COC(=O)CC(=O)OC	Training	0
1265		ClC1=NC(Cl)=NC(Cl)=N1	Training	0
1266		OC1CCCCC1	Training	0
1267		O=C1CCCCC1	Training	0
1268		OC1=CC=CC=C1	Training	0
1269		CCCCOC(=O)CCCCCCCCC(=O)OCCCC	Training	0
1270		CCCCC(O)=O	Training	0
1271		COCCO	Training	0
1272		C1CCOC1	Training	0
1273		CC(C)(C)OOC(C)(C)C	Training	0
1274		CC(C)CCC(C)=O	Training	0
1275		OC(=O)CCC(O)=O	Training	0
1276		OC(=O)\C=C\C(O)=O	Training	0
1277		CN(C)CCN(C)C	Training	0
1278		NC(=O)NNC(N)=O	Training	0
1279		CCCCCCCCCCCCCC(=O)OC(C)C	Training	0
1280		CCCCCCOC(=O)CCCCC(=O)OCCCCCC	Training	0
1281		CCCCCCCCCC(=O)OCC	Training	0
1282		CCOC(=O)CCCCCCCCC(=O)OCC	Training	0
1283		CCCCCCCCCC(=O)OC	Training	0
1284		CCCCCC(C)=O	Training	0
1285		C\C=C\C=C\C(O)=O	Training	0
1286		BrCCCCBr	Training	0
1287		CCCCC=O	Training	0
1288		OCCCCO	Training	0
1289		OCC#CCO	Training	0
1290		CCCC=NO	Training	0
1291		C1COC=CC1	Training	0
1292		CC(C)=CCCC(C)=O	Training	0
1293		CC(O)COCC(C)O	Training	0
1294		CCCCCCCC(=O)OC	Training	0
1295		CCCCCCC(O)=O	Training	0
1296		NC([O-])=O	Training	0
1297		OC(=O)CCCCCCCCC(O)=O	Training	0
1298		CC(=O)OCCOCCOCCOC(C)=O	Training	0
1299		CO[Si](C)(C)OC	Training	0
1300		CCCCCCO	Training	0
1301		CNC(=O)CSP(=O)(OC)OC	Training	0
1302		O=CCCCC=O	Training	0
1303		CCCOCCC	Training	0
1304		ClCCOCCCl	Training	0
1305		OCCOCCO	Training	0
1306		CC(C)(CO)COC(=O)C(C)(C)CO	Training	0
1307		CCCCCCCC\C=C/CCCCCCCC(=O)OCC	Training	0
1308		N#CCCCCC#N	Training	0
1309		CCCCCCCO	Training	0
1310		CCCCCCC=O	Training	0
1311		CCCCOCCO	Training	0
1312		CCCCCCC(O)CO	Training	0
1313		CCCCCCCCC	Training	0
1314		CCCCCCCCCl	Training	0
1315		CCCCCCCCO	Training	0
1316		CCOCCOCCO	Training	0
1317		COCCOCCOC	Training	0
1318		CCCCCCCCCCCCCCCCOS([O-])(=O)=O	Training	0
1319		CCCCCCCCCCC	Training	0
1320		CCCCCCCCCCCCC=C	Training	0
1321		CCCCCCCCC(O)=O	Training	0
1322		O=S1(=O)CCCO1	Training	0
1323		CCCCOCCOC(C)=O	Training	0
1324		CCCCCCCCOC(C)=O	Training	0
1325		CCCCCCOCCO	Training	0
1326		OCCOCCOCCO	Training	0
1327		CCCCCCCCCCO	Training	0
1328		CCCCOCCOCCO	Training	0
1329		COCCOCCOCCO	Training	0
1330		CCOCCOCCOCC	Training	0
1331		OC(=O)CCCCCCCCC=C	Training	0
1332		CCCCCCCCCCCCCCCC(=O)OC	Training	0
1333		CCCCCCCCCCCC	Training	0
1334		CCCCCCCCCCCO	Training	0
1335		C=CCCCCCCCCC=O	Training	0
1336		CCOCCOCCOCCO	Training	0
1337		CCCCCCCCCCCCO	Training	0
1338		OCCOCCOCCOCCO	Training	0
1339		CCCCCCCCCCCCCO	Training	0
1340		CCCCCCCCCCCCCCO	Training	0
1341		CCCCCCCC\C=C/CCCCCCCC(O)=O	Training	0
1342		CNC(=O)OC1=CC=CC=C1OC(C)C	Training	0
1343		OCC(CO)(CO)CO	Training	0
1344		CCCCC(CC)(CO)CO	Training	0
1345		CCOP(=S)(OCC)OC1=CC=C(C=C1)S(C)=O	Training	0
1346		CC(C)=CCCC(C)(OC(C)=O)C=C	Training	0
1347		ClCCOP(=O)(OCCCl)OCCCl	Training	0
1348		ClC1=CC=C(C=C1)S(=O)(=O)C1=CC(Cl)=C(Cl)C=C1Cl	Training	0
1349		OC1=C(C=CC=C1)C(=O)OC1=CC=CC=C1	Training	0
1350		CCCCC(CC)COC(=O)C1=C(O)C=CC=C1	Training	0
1351		CC1=C(O)C(=O)C=CO1	Training	0
1352		CC(=O)C1=CC=CC=C1O	Training	0
1353		CCCCCCCCCCCCCCOS([O-])(=O)=O	Training	0
1354		COC(=O)C1=C(O)C=CC=C1	Training	0
1355		ClC1=CC=CC(Cl)=C1C#N	Training	0
1356		COC1=CC=C(C=O)C=C1OC	Training	0
1357		CC(OC1=C(Cl)C=C(Cl)C=C1)C(O)=O	Training	0
1358		CCOC(=O)C1=CC=C(O)C=C1	Training	0
1359		O=C(OCCOCCOC(=O)C1=CC=CC=C1)C1=CC=CC=C1	Training	0
