27	27	21	2	0
-0.012637	-0.23608	-0.15347	-0.39686	-0.17072	-0.002484	0.542543	-0.059	-0.04211	-0.17646	1.335627	0.604476	-0.606021	-0.089069	0.107925	-1.275927	-1.559934	1.662506	1.661537	-2.692295	1.533156	40	40	40	40	40
0.148178	-0.23608	-0.15347	-0.396855	-0.17072	0.163811	0.301581	-0.059	-0.04211	-0.176459	1.13135	0.135672	-0.736947	-0.239573	0.02156	-1.387772	-1.697495	1.492458	1.066117	-1.60865	1.28568	40	40	40	40	40
-0.030443	-0.23608	-0.15347	-0.39686	-0.17072	-0.050747	-0.099428	-0.059	-0.04211	-0.17646	0.363232	-0.818673	-0.432616	-0.272581	0.433478	-1.929665	-1.857488	1.433721	1.598838	-1.412896	0.540836	40	40	40	40	40
-0.254466	-0.23608	-0.15347	-0.396858	-0.17072	-1.114421	1.374659	-0.059	-0.04211	-0.17646	0.295515	-0.886257	0.05996	-0.768969	0.227431	-1.834624	-1.47935	1.486023	0.426745	-1.591636	1.362952	40	40	40	40	40
-0.369435	-0.23608	-0.15347	-0.396859	-0.17072	-1.749786	1.52442	-0.059	-0.04211	-0.17646	0.260048	-1.367836	0.649856	-1.227394	1.175276	-2.094175	-1.3124	1.12184	0.488696	-1.668132	-0.077331	40	40	40	40	40
-0.312294	-0.23608	-0.15347	-0.39686	-0.17072	-1.453157	1.343984	-0.059	-0.04211	-0.17646	0.329472	-1.149541	0.093958	-0.501682	0.322725	-2.203241	-1.814948	0.758987	0.042862	-0.895669	1.140439	40	40	40	40	40
-0.2543	-0.23608	-0.15347	-0.39686	-0.17072	-1.084182	0.600067	-0.059	-0.04211	-0.17646	0.194035	-1.026695	0.10761	-0.272116	-0.09719	-2.320561	-2.1417	0.099302	0.279683	-0.096792	1.424552	40	40	40	40	40
-0.066928	-0.23608	-0.15347	-0.39686	-0.17072	-0.134721	-0.21125	-0.059	-0.04211	-0.17646	0.260205	-0.559893	-0.255216	-0.496082	-0.448462	-2.677526	-2.343874	1.060124	1.562821	-0.489255	0.318166	40	40	40	40	40
-0.116112	-0.23608	-0.15347	-0.396848	-0.160015	-0.377721	-0.036301	-0.059	-0.04211	-0.176458	-0.085782	-0.320574	-0.065213	-0.287335	-0.45445	-2.188291	-2.222279	-0.308182	1.305181	0.330479	1.864051	40	40	40	40	40
0.235071	-0.23608	-0.15347	0.024586	1.122526	0.164015	-0.388451	-0.059	-0.04211	-0.09164	0.796422	0.564319	-0.626487	0.000686	-0.465102	-1.930642	-2.333115	0.283811	1.630877	0.091607	2.467619	40	40	40	40	40
0.590234	-0.23608	-0.15347	-0.299506	2.780987	0.426114	-0.370496	-0.059	-0.04211	-0.156867	1.822873	1.034955	-0.896222	0.073819	-0.429865	-2.326616	-2.663591	0.570653	1.276315	-0.193951	3.120062	40	40	40	40	40
0.664324	-0.23608	-0.15347	-0.054802	2.842299	0.918028	-0.039454	-0.059	-0.04211	-0.107617	1.880173	0.662733	-1.163041	-0.037095	0.273508	-0.920887	-1.940709	0.37342	1.543476	-0.136495	2.581802	40	40	40	40	40
0.901921	-0.23608	-0.15347	-0.385487	2.852983	1.50584	0.295018	-0.059	-0.04211	-0.174171	2.203442	0.920119	-1.524806	-0.08296	0.098198	0.448131	-1.302115	0.205059	1.250826	-0.176124	1.870545	40	40	40	40	40
1.483536	-0.23608	-0.15347	-0.380074	5.50812	1.759089	-0.160594	-0.059	-0.04211	-0.173082	1.893314	-0.204221	-1.42075	0.40218	0.775698	0.66236	-0.960237	0.077174	3.036617	0.098969	2.507555	40	40	40	40	40
