no.	CAS	SMILES	Status	Experimental
2416	766-09-6	N1(CC)CCCCC1	Training	1.75
2417	766-77-8	c1ccc(cc1)[Si](C)C	Training	3.99
2418	767-00-0	N#Cc1ccc(O)cc1	Training	1.6
2419	768-03-6	O=C(C=C)c1ccccc1	Training	1.88
2420	768-32-1	c1ccc(cc1)[Si](C)(C)C	Training	4.72
2421	768-59-2	OCc1ccc(cc1)CC	Training	2.27
2422	768-66-1	N1C(C)(C)CCCC1(C)C	Training	2.15
2423	768-94-5	NC23(CC1CC(CC(C1)C2)C3)	Training	2.44
2424	768-95-6	OC23(CC1CC(CC(C1)C2)C3)	Training	2.14
2425	769-92-6	Nc1ccc(cc1)C(C)(C)C	Training	2.7
2426	770-09-2	c1ccc(cc1)C[Si](C)(C)C	Training	4.13
2427	770-19-4	O=C(N)Nc1cccc(F)c1	Training	1.29
2428	771-39-1	O=C1N=C(Oc2ccccc12)N	Training	0.27
2429	771-50-6	O=C(O)c2c[nH]c1ccccc12	Training	1.99
2430	771-61-9	Fc1c(F)c(F)c(O)c(F)c1(F)	Training	3.23
2431	771-97-1	Nc1cc2ccccc2(cc1(N))	Training	1.54
2432	771-99-3	c1ccc(cc1)C2CCNCC2	Training	2.39
2433	774-40-3	O=C(OCC)C(O)c1ccccc1	Training	1.53
2434	776-35-2	c1ccc3c(c1)c2ccccc2CC3	Training	4.52
2435	776-75-0	O=C(c1ccccc1)N2CCCCC2	Training	2.2
2436	777-59-3	O=NN(C(=O)Nc1ccc(F)cc1)C	Training	1.88
2437	779-02-2	c1ccc3c(c1)cc2ccccc2c3C	Training	5.07
2438	780-11-0	O=C(Oc1cccc(c1)C(C)(C)C)NC	Training	2.93
2439	780-59-6	O=C1NC(=O)C(C(=O)N1C)(CC=C)CC=C	Training	1.55
2440	780-69-8	O(CC)[Si](OCC)(OCC)c1ccccc1	Training	2.99
2441	781-43-1	c1ccc3c(c1)c(c2ccccc2c3C)C	Training	5.69
2442	786-19-6	O(CC)P(OCC)(=S)SCSc1ccc(cc1)Cl	Training	5.33
2443	790-53-4	O=C(OCC)C(=Cc1ccc(F)cc1)C(=O)OCC	Training	3.1
2444	791-28-6	O=P(c1ccccc1)(c2ccccc2)c3ccccc3	Training	2.83
2445	815-24-7	O=C(C(C)(C)C)C(C)(C)C	Training	3
2446	816-57-9	O=NN(C(=O)N)CCC	Training	0.3
2447	817-99-2	[N-]=[N+]=CC(=O)NCC(=O)N	Training	-1.26
2448	818-61-1	O=C(OCCO)C=C	Training	-0.21
2449	819-06-7	FC(F)(F)CN(C)C	Training	1.06
2450	821-10-3	C(#CCCl)CCl	Training	2.01
2451	821-55-6	O=C(C)CCCCCCC	Training	3.14
2452	822-36-6	n1c[nH]cc1C	Training	0.23
2453	822-84-4	O=[N+]([O-])c1ccsc1	Training	1.55
2454	822-86-6	C1CCC(C(C1)Cl)Cl	Training	3.2
2455	823-09-6	n1cccnc1SC	Training	1.01
2456	824-46-4	Oc1ccc(O)c(OC)c1	Training	0.47
2457	824-75-9	O=C(N)c1ccc(F)cc1	Training	0.91
2458	825-44-5	O=S2(=O)(C=Cc1ccccc12)	Training	0.88
2459	825-56-9	n1nc(oc1)c2ccccc2	Training	1.31
2460	825-86-5	O=S(=O)(N)c1ccc(cc1)I	Training	1.59
2461	826-81-3	Oc1cccc2ccc(nc12)C	Training	2.33
2462	827-42-9	O=C2C=C(c1ccccc1)SS2	Training	3.01
2463	829-26-5	c1cc(cc2cc(c(cc12)C)C)C	Training	4.73
2464	830-03-5	O=C(Oc1ccc(cc1)[N+](=O)[O-])C	Training	1.5
2465	830-07-9	O=[N+]([O-])C=Cc1oc(cc1)[N+](=O)[O-]	Training	1.3
2466	830-09-1	O=C(O)C=Cc1ccc(OC)cc1	Training	2.68
2467	830-13-7	O=C1CCCCCCCCCCC1	Training	4.1
2468	830-81-9	O=C(Oc1cccc2ccccc12)C	Training	2.78
2469	830-96-6	O=C(O)CCc2c[nH]c1ccccc12	Training	1.75
2470	831-61-8	O=C(OCC)c1cc(O)c(O)c(O)c1	Training	1.3
2471	831-71-0	O=[N+]([O-])c1oc(C=NNC(N)=S)cc1	Training	1.64
2472	831-82-3	Oc2ccc(Oc1ccccc1)cc2	Training	3.35
2473	832-69-9	c1ccc3c(c1)ccc2c3(cccc2C)	Training	5.08
2474	832-71-3	c1ccc3c(c1)ccc2ccc(cc23)C	Training	5.15
2475	833-50-1	n1c(oc2ccccc12)c3ccccc3	Training	3.67
2476	834-12-8	n1c(nc(nc1NC(C)C)SC)NCC	Training	2.98
2477	834-91-3	O=C1NC(=O)C(=C(N1)C)N(CCF)CCCl	Training	0.85
2478	836-30-6	O=[N+]([O-])c1ccc(cc1)Nc2ccccc2	Training	3.74
2479	838-89-1	O=C(Nc1cccc(c1)C(F)(F)F)N(OC)C	Training	2.64
2480	841-06-5	n1c(nc(nc1NC(C)C)SC)NCCCOC	Training	2.82
2481	842-00-2	O=S(=O)(N)c2ccc(c1ccccc12)S(=O)(=O)CC	Training	1.24
2482	846-49-1	O=C1Nc3ccc(cc3(C(=NC1(O))c2ccccc2Cl))Cl	Training	2.39
2483	846-53-7	O=C1Nc3ccc(cc3(C(=NC1)c2ccccc2SC))Cl	Training	2.99
2484	847-25-6	O=C(NC(CO)C(O)c1ccc(cc1)S(=O)(=O)C)C(Cl)Cl	Training	-0.27
2485	857-62-5	Fc1ccc(cc1)C(O)CCCN3CCN(c2ccccc2(OC))CC3	Training	3.4
2486	862-26-0	O=C(OCc1ccccc1)NC(C(=O)NC(C(=O)O)Cc2ccc(O)cc2)C(C)C	Training	2.43
2487	865-21-4	O=C(OC2C(O)(C(=O)OC)C5N(c1cc(OC)c(cc1C45(CCN3CC=CC2(CC)C34))C9(C(=O)OC)(c7[nH]c6ccccc6c7CCN8CC(CC(O)(C8)CC)C9))C)C	Training	3.7
2488	865-24-7	O=C(OC2C(O)(C(=O)OC)C5N(c1cc(OC)c(cc1C45(CCN3CC=CC2(CC)C34))C9(C(=O)OC)(c7[nH]c6ccccc6c7CCN8CC(CC(O)(C8)CC)C9))C)CN(C)C	Training	4.02
2489	865-52-1	C[Ge](C)(C)C	Training	3.31
2490	868-77-9	O=C(OCCO)C(=C)C	Training	0.47
2491	869-01-2	O=NN(C(=O)N)CCCC	Training	1.04
2492	869-29-4	O=C(OC(OC(=O)C)C=C)C	Training	0.78
2493	872-05-9	C=CCCCCCCCC	Training	5.7
2494	872-31-1	c1cscc1Br	Training	2.62
2495	872-50-4	O=C1N(C)CCC1	Training	-0.38
2496	872-55-9	c1cc(CC)sc1	Training	2.87
2497	872-85-5	O=Cc1ccncc1	Training	0.43
2498	873-49-4	c1ccc(cc1)C2CC2	Training	3.27
2499	873-62-1	N#Cc1cccc(O)c1	Training	1.7
2500	873-63-2	OCc1cccc(c1)Cl	Training	1.94
2501	873-76-7	OCc1ccc(cc1)Cl	Training	1.96
2502	874-14-6	O=C1C=CN(C(=O)N1C)C	Training	-0.54
2503	874-41-9	c1cc(c(cc1C)C)CC	Training	4.47
2504	874-84-0	O=[N+]([O-])C=Cc1cccs1	Training	1.96
2505	874-90-8	N#Cc1ccc(OC)cc1	Training	1.7
2506	876-98-2	O=C(Oc1c(cccc1C)C)C	Training	2.32
2507	877-11-2	c1(c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)C	Training	5.62
2508	877-22-5	O=C(O)c1cccc(OC)c1(O)	Training	1.94
2509	877-95-2	O=C(NCCc1ccccc1)C	Training	1.19
2510	879-39-0	O=[N+]([O-])c1cc(c(c(c1Cl)Cl)Cl)Cl	Training	3.93
2511	881-07-2	O=[N+]([O-])c2cccc1ccc(nc12)C	Training	1.99
2512	881-51-6	O=C(Nc1ccc(cc1[N+](=O)[O-])Cl)C	Training	1.78
2513	882-06-4	O=C(O)C=Cc1ccc(cc1)[N+](=O)[O-]	Training	2.12
2514	882-09-7	O=C(O)C(Oc1ccc(cc1)Cl)(C)C	Training	2.57
2515	882-14-4	O=C(Nc1ccc(c(c1)Cl)Cl)C(C)C	Training	3.72
2516	882-26-8	O=[N+]([O-])C=Cc1cccc(c1)[N+](=O)[O-]	Training	1.82
2517	882-33-7	c1ccc(cc1)SSc2ccccc2	Training	4.41
2518	883-93-2	n2c1ccccc1sc2c3ccccc3	Training	4.26
2519	885-82-5	O=[N+]([O-])c1cc(ccc1(O))c2ccccc2	Training	3.71
2520	886-50-0	n1c(nc(nc1NC(C)(C)C)SC)NCC	Training	3.74
2521	886-59-9	O=C(Nc1ccccc1)NC2CCCCC2	Training	2.77
2522	890-67-5	O=S(=O)(N)c1cc2c(cc1Cl)NC(NS2(=O)(=O))C	Training	0.08
2523	891-60-1	O=C(NCCN(CC)CC)c1ccc(N)c(c1)Cl	Training	1.7
2524	919-86-8	O=P(OC)(OC)SCCSCC	Training	1.02
2525	920-66-1	FC(F)(F)C(O)C(F)(F)F	Training	1.66
2526	923-26-2	O=C(OCC(O)C)C(=C)C	Training	0.97
2527	923-99-9	O(CCC)P(OCCC)OCCC	Training	2.26
2528	924-16-3	O=NN(CCCC)CCCC	Training	2.63
2529	924-46-9	O=NN(C)CCC	Training	0.56
2530	925-15-5	O=C(OCCC)CCC(=O)OCCC	Training	2.16
2531	925-57-5	O=C(OC)CCCO	Training	-0.06
2532	925-76-8	O=C(C=C)NCCN(C)C	Training	-0.25
2533	928-51-8	OCCCCCl	Training	0.85
2534	929-17-9	O=C(O)CCCCCCN	Training	-3.03
2535	929-77-1	O=C(OC)CCCCCCCCCCCCCCCCCCCCC	Training	10.2
2536	930-36-9	n1cccn1C	Training	0.23
2537	930-55-2	O=NN1CCCC1	Training	-0.19
2538	930-68-7	O=C1C=CCCC1	Training	0.61
2539	931-63-5	n1cccnc1OC	Training	0.23
2540	932-17-2	O=C(N1C(=O)CCC1)C	Training	-0.05
2541	932-83-2	O=NN1CCCCCC1	Training	0.92
2542	933-67-5	c2cc1cc[nH]c1c(c2)C	Training	2.56
2543	933-78-8	Oc1cc(cc(c1Cl)Cl)Cl	Training	3.84
2544	933-87-9	O=[N+]([O-])c1ncn(c1Br)C	Training	0.36
2545	933-90-4	O=C(N)c1ncccc1(O)	Training	0.65
2546	933-98-2	c1cc(c(c(c1)CC)C)C	Training	4.34
2547	934-32-7	n1c(N)[nH]c2ccccc12	Training	0.91
2548	934-74-7	c1c(cc(cc1C)CC)C	Training	4.55
2549	934-80-5	c1cc(c(cc1CC)C)C	Training	4.5
2550	935-30-8	O=C1NCCCCCCC1	Training	0.67
2551	935-92-2	O=C1C=C(C(=O)C(=C1C)C)C	Training	1.82
2552	935-95-5	Oc1c(c(cc(c1Cl)Cl)Cl)Cl	Training	3.88
2553	936-02-7	O=C(NN)c1ccccc1(O)	Training	0.6
2554	936-98-1	OCC2CC2(c1ccccc1)	Training	1.95
2555	937-05-3	OC1CCC(CC1)C(C)(C)C	Training	3.06
2556	937-40-6	O=NN(C)Cc1ccccc1	Training	1.55
2557	938-16-9	O=C(c1ccccc1)C(C)(C)C	Training	3
2558	938-22-7	O(c1c(cc(c(c1Cl)Cl)Cl)Cl)C	Training	4.75
2559	938-33-0	n1cccc2cccc(OC)c12	Training	1.84
2560	938-56-7	OCCn2nnc1ccccc12	Training	0.5
2561	938-86-3	O(c1cc(c(c(c1Cl)Cl)Cl)Cl)C	Training	4.51
2562	938-91-0	O=C(NC)N(c1ccccc1)C	Training	1.02
2563	939-23-1	n1ccc(cc1)c2ccccc2	Training	2.59
2564	939-27-5	c1ccc2cc(ccc2(c1))CC	Training	4.38
2565	939-48-0	O=C(OC(C)C)c1ccccc1	Training	3.18
2566	940-36-3	O=C(OC)Nc1ccc(cc1)Cl	Training	2.55
2567	940-43-2	O=C(NC)CCc1ccccc1	Training	1.17
2568	940-64-7	O=C(O)COc1ccc(cc1)C	Training	1.86
2569	941-69-5	O=C1C=CC(=O)N1c2ccccc2	Training	1.09
2570	942-24-5	O=C(OC)c2c[nH]c1ccccc12	Training	2.57
2571	942-79-0	N#Cc1ccccc1(OC(=O)NC)	Training	0.86
2572	943-49-7	N#Cc1cccc(OC(=O)NC)c1	Training	0.97
2573	943-88-4	O=C(C=Cc1ccc(OC)cc1)C	Training	2.25
2574	944-21-8	O=P(OCC)(CC)Sc1ccccc1	Training	2.11
2575	944-22-9	O(CC)P(CC)(=S)Sc1ccccc1	Training	3.94
2576	944-61-6	O(c1c(OC)c(c(c(c1Cl)Cl)Cl)Cl)C	Training	4.86
2577	945-51-7	O=S(c1ccccc1)c2ccccc2	Training	2.06
2578	946-76-9	N#CC(C#N)=NNc1ccc(cc1)Cl	Training	3.39
2579	946-80-5	O(c1ccccc1)Cc2ccccc2	Training	3.79
2580	947-04-6	O=C1NCCCCCCCCCCC1	Training	2.92
2581	947-73-9	Nc2cc1ccccc1c3ccccc23	Training	3.56
2582	947-84-2	O=C(O)c2ccccc2(c1ccccc1)	Training	2.89
2583	949-67-7	O=C(OCC)C(N)Cc1ccc(O)cc1	Training	0.72
2584	950-10-7	O=P(N=C1SCC(C)S1)(OCC)OCC	Training	1.04
2585	950-35-6	O=[N+]([O-])c1ccc(OP(=O)(OC)OC)cc1	Training	1.33
2586	950-37-8	O=C1N(N=C(OC)S1)CSP(OC)(OC)=S	Training	2.2
2587	951-78-0	O=C1C=CN(C(=O)N1)C2OC(CO)C(O)C2	Training	-1.51
2588	952-12-5	n1cccc2nc([nH]c12)c3ccc(cc3)C	Training	3.02
2589	952-13-6	n1cccc2nc([nH]c12)c3ccc(cc3)Cl	Training	2.95
2590	952-14-7	Fc1ccc(cc1)c2nc3ncccc3([nH]2)	Training	2.52
2591	953-17-3	O(C)P(OC)(=S)SCSc1ccc(cc1)Cl	Training	4.82
2592	959-98-8	O=S1OCC2C(CO1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl	Training	3.83
2593	961-11-5	O=P(OC(=CCl)c1cc(c(cc1Cl)Cl)Cl)(OC)OC	Training	3.53
2594	961-22-8	O=C1c2ccccc2(N=NN1CSP(=O)(OC)OC)	Training	0.78
2595	962-58-3	O=P(Oc1nc(nc(c1)C)C(C)C)(OCC)OCC	Training	2.07
2596	962-89-0	c1ccc(cc1)[Sn](c2ccccc2)(c3ccccc3)Br	Training	4.5
2597	968-81-0	O=C(NC1CCCCC1)NS(=O)(=O)c2ccc(cc2)C(=O)C	Training	2.44
2598	969-99-3	O=S3c1ccccc1N(c2cc(ccc23)Cl)CCCN(C)C	Training	2.32
2599	976-71-6	O=C1OC4(CC1)(CCC3C5C=CC2=CC(=O)CCC2(C)C5(CCC34(C)))	Training	2.68
2600	982-24-1	OCCN4CCN(CCC=C2c1ccccc1Sc3ccc(cc23)Cl)CC4	Training	4.18
2601	987-24-6	O=C(OCC(=O)C3(O)(C(C)CC2C4CCC1=CC(=O)C=CC1(C)C4(F)(C(O)CC23(C))))C	Training	2.77
2602	992-62-1	O=C3OC(CC)C(O)(C)C(O)C(C(=O)C(C)CC(O)(C)C(OC1OC(C)CC(NC)C1(O))C(C)C(OC2OC(C)C(O)C(OC)(C)C2)C3C)C	Training	2.21
2603	997-95-5	O=NN(CC(C)C)CC(C)C	Training	2.34
2604	999-10-0	O=C(OCC)CCCO	Training	0.43
2605	999-29-1	[N-]=[N+]=CC(=O)NCC(=O)OCC	Training	-0.08
2606	999-61-1	O=C(OCC(O)C)C=C	Training	0.35
2607	1000-36-8	O=P(OCCCCC)(OCCCCC)C	Training	3.74
2608	1000-49-3	CCCC[Si](C)(C)C	Training	4.2
2609	1001-52-1	CCCC[Si](C)C	Training	3.57
2610	1002-53-5	CCCC[Sn]CCCC	Training	1.49
2611	1002-57-9	O=C(O)CCCCCCCN	Training	-2.55
2612	1003-09-4	c1cc(Br)sc1	Training	2.75
2613	1003-29-8	O=Cc1ccc[nH]1	Training	0.64
2614	1003-31-2	N#Cc1cccs1	Training	1.27
2615	1004-36-0	O=C1C=C(OC(=C1)C)C	Training	0.1
2616	1006-59-3	Oc1c(cccc1CC)CC	Training	3.03
2617	1006-94-6	O(c1ccc2[nH]ccc2(c1))C	Training	2.06
2618	1007-28-9	n1c(nc(nc1NCC)Cl)N	Training	1.15
2619	1007-36-9	O=C(Nc1ccccc1)NC	Training	1.12
2620	1008-89-5	n1ccccc1c2ccccc2	Training	2.63
2621	1009-17-2	O=C(NCCN)c1ccccc1	Training	0.06
2622	1009-61-6	O=C(c1ccc(cc1)C(=O)C)C	Training	1.34
2623	1010-60-2	O=C1C=C(C(=O)c2ccccc12)Cl	Training	2.29
2624	1011-54-7	O=C(O)C=Cc1ccccc1(OC)	Training	2.18
2625	1013-51-0	O=C(OC)Cn1c(ncc1[N+](=O)[O-])C	Training	0.17
2626	1014-69-3	n1c(nc(nc1NC(C)C)SC)NC	Training	2.38
2627	1014-70-6	n1c(nc(nc1NCC)SC)NCC	Training	2.8
2628	1016-47-3	O=C(NCCc2c[nH]c1ccccc12)C	Training	1.41
2629	1017-24-9	O=C(c1ccncc1)Cc2ccccc2	Training	1.35
2630	1022-45-3	O=C1N=C(Nc2ccccc12)c3ccccc3	Training	2.53
2631	1022-66-8	O=C3Nc1ccccc1CC3(c2ccccc2)	Training	2.93
2632	1024-57-3	O1C2C1C(C3C2C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl)Cl	Training	4.98
2633	1031-07-8	O=S1(=O)(OCC2C(CO1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)	Training	3.66
2634	1034-01-1	O=C(OCCCCCCCC)c1cc(O)c(O)c(O)c1	Training	3.66
2635	1068-57-1	O=C(NN)C	Training	-1.58
2636	1071-83-6	O=C(O)CNCP(=O)(O)O	Training	-4
2637	1072-83-9	O=C(c1ccc[nH]1)C	Training	0.93
2638	1073-72-9	Oc1ccc(cc1)SC	Training	1.78
2639	1074-17-5	c1ccc(c(c1)C)CCC	Training	4.5
2640	1074-43-7	c1cc(cc(c1)CCC)C	Training	4.67
2641	1074-55-1	c1cc(ccc1C)CCC	Training	4.6
2642	1075-49-6	O=C(O)c1ccc(C=C)cc1	Training	2.18
2643	1076-22-8	O=C1NC(=O)N(c2[nH]cnc12)C	Training	-0.5
2644	1077-05-0	O(c1ccccc1)P2OCCO2	Training	1.42
2645	1077-16-3	c1ccc(cc1)CCCCCC	Training	5.52
2646	1078-71-3	c1ccc(cc1)CCCCCCC	Training	5.37
2647	1080-06-4	O=C(OC)C(N)Cc1ccc(O)cc1	Training	0.29
2648	1081-15-8	O=[N+]([O-])c1ccc(NN=C)c(c1)[N+](=O)[O-]	Training	2.33
2649	1081-34-1	c3cc(c2ccc(c1cccs1)s2)sc3	Training	5.57
2650	1081-77-2	c1ccc(cc1)CCCCCCCCC	Training	7.11
2651	1082-23-1	O(c1ccc(c(OC)c1(OC))CC(N)C)C	Training	1.51
2652	1082-88-8	O(c1cc(cc(OC)c1(OC))CC(N)C)C	Training	1.21
2653	1083-09-6	O(c1cc(OC)c(cc1(OC))CC(N)C)C	Training	1.74
2654	1083-27-8	O=C(OCCCCCC)c1ccc(O)cc1	Training	4.35
2655	1083-41-6	O=C(OCCCC)c1cc(O)c(O)c(O)c1	Training	2.41
2656	1083-48-3	O=[N+]([O-])c1ccc(cc1)Cc2ccncc2	Training	2.88
2657	1083-59-6	O=[N+]([O-])c2oc(C=Cc1ncccn1)cc2	Training	1.34
2658	1085-12-7	O=C(OCCCCCCC)c1ccc(O)cc1	Training	4.83
2659	1085-98-9	O=S(=O)(N(c1ccccc1)SC(F)(Cl)Cl)N(C)C	Training	3.7
2660	1087-26-9	O=C(OCCCCCC)c1cc(O)c(O)c(O)c1	Training	3.17
2661	1088-11-5	O=C1Nc3ccc(cc3(C(=NC1)c2ccccc2))Cl	Training	2.93
2662	1090-16-0	O=C2c3ccccc3(C(=O)C(=C2(Nc1ccccc1))Cl)	Training	4.22
2663	1113-02-6	O=C(NC)CSP(=O)(OC)OC	Training	-0.75
2664	1114-71-2	O=C(N(CC)CCCC)SCCC	Training	3.83
2665	1116-82-1	N#CCCN(N=O)CCC#N	Training	0.08
2666	1118-46-3	CCCC[Sn](Cl)(Cl)Cl	Training	0.41
2667	1118-68-9	O=C(O)CN(C)C	Training	-2.91
2668	1119-40-0	O=C(OC)CCCC(=O)OC	Training	0.62
2669	1120-28-1	O=C(OC)CCCCCCCCCCCCCCCCCCC	Training	9.3
2670	1120-34-9	O=C(OC)CCCCCCCCCCCC=CCCCCCCCC	Training	9.32
2671	1120-87-2	n1ccc(cc1)Br	Training	1.54
2672	1120-88-3	n1ncc(cc1)C	Training	-0.32
2673	1120-90-7	n1cccc(c1)I	Training	1.8
2674	1120-95-2	n1nc(ccc1)Cl	Training	0.1
2675	1121-07-9	O=C1N(C(=O)CC1)C	Training	-0.95
2676	1121-60-4	O=Cc1ncccc1	Training	0.44
2677	1122-54-9	O=C(c1ccncc1)C	Training	0.48
2678	1122-61-8	O=[N+]([O-])c1ccncc1	Training	0.33
2679	1122-62-9	O=C(c1ncccc1)C	Training	0.85
2680	1122-81-2	n1ccc(cc1)CCC	Training	2.1
2681	1123-54-2	n1nc2c(ncnc2([nH]1))N	Training	-0.96
2682	1124-11-4	n1c(c(nc(c1C)C)C)C	Training	1.28
2683	1125-78-6	Oc1ccc2c(c1)CCCC2	Training	2.9
2684	1125-80-0	n1cc2ccccc2(cc1C)	Training	2.68
2685	1126-00-7	n1cccn1c2ccccc2	Training	2.2
2686	1126-46-1	O=C(OC)c1ccc(cc1)Cl	Training	2.87
2687	1126-78-9	c1ccc(cc1)NCCCC	Training	3.58
2688	1127-76-0	c1ccc2c(c1)cccc2CC	Training	4.4
2689	1128-05-8	O=C(c1csc2ccccc12)C	Training	2.78
2690	1128-78-5	O=C(Oc1ccccc1C)NC	Training	1.46
2691	1129-26-6	O=S(=O)(N)c1ccc(OC)cc1	Training	0.47
2692	1129-37-9	O=[N+]([O-])c1ccc(C=NO)cc1	Training	1.95
2693	1129-41-5	O=C(Oc1cccc(c1)C)NC	Training	1.7
2694	1129-48-2	O=C(Oc1ccc(cc1)C)NC	Training	1.66
2695	1129-50-6	O=C(Nc1ccccc1)CCC	Training	2.05
2696	1131-64-2	N=C(N)N2Cc1ccccc1CC2	Training	0.75
2697	1132-18-9	O=S(=O)(N)c1ccc(cc1)CCC	Training	1.64
2698	1132-21-4	O=C(O)c1cc(OC)cc(OC)c1	Training	2.19
2699	1134-23-2	O=C(N(CC)C1CCCCC1)SCC	Training	3.88
2700	1134-47-0	O=C(O)CC(c1ccc(cc1)Cl)CN	Training	-0.96
2701	1134-61-8	C(#Cc2ccc(c1cccs1)s2)C=C	Training	5.15
2702	1134-87-8	O=C(C)C(C(=O)C)Cc1ccccc1	Training	1.89
2703	1135-00-8	O=S(=O)(N)c1ccc(cc1)CCCC	Training	2.45
2704	1135-24-6	O=C(O)C=Cc1ccc(O)c(OC)c1	Training	1.51
2705	1135-43-9	O=C(Oc1ccc(cc1)C(=O)C)NC	Training	1.01
2706	1135-58-6	O=C(N)Nc1cccc(c1)NC(=O)N	Training	0.58
2707	1137-42-4	O=C(c1ccccc1)c2ccc(O)cc2	Training	3.07
2708	1137-96-8	[O-][N+](=Cc1ccccc1)c2ccccc2	Training	1.88
2709	1138-58-5	O=S(=O)(N)c1ccc(OCCCC)cc1	Training	2.05
2710	1138-60-9	O=C(OC(C)C)c1cc(O)c(O)c(O)c1	Training	1.54
2711	1141-88-4	Nc1ccccc1SSc2ccccc2(N)	Training	3.05
2712	1142-70-7	O=C1NC(=O)C(C(=O)N1)(CC(=C)Br)C(C)CC	Training	2.2
2713	1143-78-8	O=C(OCC)CC(n2nnc1ccccc12)C	Training	2.27
2714	1145-46-6	O=S(=O)(N)c1ccc(OCCCCCC)cc1	Training	2.93
2715	1146-98-1	O=C2c3ccccc3(C(=O)C2(c1ccc(cc1)Br))	Training	3.76
2716	1146-99-2	O=C2c3ccccc3(C(=O)C2(c1ccc(cc1)Cl))	Training	3.61
2717	1148-79-4	n1ccccc1c2nc(ccc2)c3ncccc3	Training	1.96
2718	1151-51-5	O=C(Nc1ccc(cc1)Cl)c2cc(cc(c2(O))Cl)Cl	Training	5.15
2719	1152-72-3	O=C(OCC(C#Cc1ccc(C#CC#CC)s1)Cl)C	Training	4.6
2720	1155-00-6	O=[N+]([O-])c1ccccc1SSc2ccccc2[N+](=O)[O-]	Training	3.37
2721	1156-19-0	O=C(NN1CCCCCC1)NS(=O)(=O)c2ccc(cc2)C	Training	2.69
2722	1159-93-9	O=C2c3ccccc3(Nc1cc(ccc1N2CCN(C)C)Cl)	Training	3.73
2723	1164-13-2	O=S(=O)(Nc1nc(nc(OCC)c1)OCC)c2ccc(N)cc2	Training	2.4
2724	1165-48-6	O=C2c3ccc(OC)c(c3(OC(c1ccccc1)=C2C))CN(C)C	Training	3.65
2725	1182-87-2	O=CC56(CCC(OC1OC(C)C(O)C(OC)C1(O))CC6(CCC3C5(CCC4(C)(C(C2=CC(=O)OC2)CCC34(O)))))	Training	1.05
2726	1185-97-3	O=P(OC)(OC)C=C(Cl)Cl	Training	1.4
2727	1188-09-6	O=C(OCCCOC(=O)C(=C)C)C(=C)C	Training	1.86
2728	1190-48-3	O=CNCCCCC(N)C(=O)O	Training	-2.84
2729	1192-62-7	O=C(c1occc1)C	Training	0.52
2730	1193-62-0	O=C(OC)c1ccc[nH]1	Training	1.17
2731	1193-82-4	O=S(c1ccccc1)C	Training	0.55
2732	1194-65-6	N#Cc1c(cccc1Cl)Cl	Training	2.74
2733	1195-08-0	O=CC1=CNC(=O)NC1(=O)	Training	-1.03
2734	1195-14-8	c1ccc2c(c1)cc(C)s2	Training	3.71
2735	1195-16-0	O=C(NC1C(=O)SCC1)C	Training	-0.35
2736	1196-01-6	O=C1C=C(C)C2CC1C2(C)(C)	Training	2.23
2737	1197-19-9	N#Cc1ccc(cc1)N(C)C	Training	2.2
2738	1197-22-4	O=S(=O)(Nc1ccccc1)C	Training	0.95
2739	1197-50-8	ON=CCCc1ccccc1	Training	1.56
2740	1198-55-6	Oc1c(O)c(c(c(c1Cl)Cl)Cl)Cl	Training	4.29
2741	1199-98-0	O=C(N)CCCc1ccccc1	Training	1.41
2742	1199-99-1	c1ccc(cc1)CCCN(C)C	Training	2.73
2743	1200-06-2	O=C(Oc1ccc(OC)cc1)C	Training	1.54
2744	1201-56-5	OC(c1ccccc1)C(N(C)C)C	Training	1.7
2745	1202-04-6	O=C(OC)c1cc2ccccc2([nH]1)	Training	2.45
2746	1202-32-0	O=[N+]([O-])C(=Cc1ccccc1)CC	Training	2.86
2747	1207-63-2	O=S2(=O)(NC(=Nc1ccc(cc12)Cl)CC)	Training	1.62
2748	1209-98-9	c1ccc(cc1)C3C(NCC)C2CCC3(C2)	Training	3.2
2749	1210-12-4	N#Cc1c3ccccc3(cc2ccccc12)	Training	4.26
2750	1212-29-9	N(C(NC1CCCCC1)=S)C2CCCCC2	Training	3.69
2751	1214-32-0	O=[N+]([O-])c2ccc3c1ccc(N)cc1Cc3(c2)	Training	3.06
2752	1214-39-7	n2cnc(NCc1ccccc1)c3nc[nH]c23	Training	1.57
2753	1216-40-6	O=C1NC(=O)C(C(=O)N1)(CC(=C)Br)C(C)CCC	Training	2.09
2754	1220-55-9	O=C(NN1CCCC1)NS(=O)(=O)c2ccc(cc2)C	Training	0.65
2755	1220-83-3	O=S(=O)(Nc1ncnc(OC)c1)c2ccc(N)cc2	Training	0.7
2756	1224-47-1	O=C(NN1CCCCC1)NS(=O)(=O)c2ccc(cc2)Cl	Training	0.84
2757	1225-64-5	c1ccc3c(c1)N(c2cc(ccc2S3)Cl)CCCNC	Training	4.94
2758	1228-19-9	O=C(NN1CCCCCC1)NS(=O)(=O)c2ccc(cc2)Cl	Training	1.64
